SK_ID_CURR,SK_ID_PREV,DAYS_INSTALLMENT,AMT_INSTALLMENT
110479,12441,-88,1882.98
113059,5672,333,4682.75
105629,1845,-69,4445.56
108580,4267,-53,1657.15
106962,2211,-209,3118.13
104783,5219,-150,1627.36
105378,5399,-192,572.89
104769,6728,-142,1497.64
103268,8406,238,2946.9
102106,12921,-92,1930.66
102167,8812,-9,2733.97
102303,7028,-308,570.05
103710,7381,-251,4254.14
112335,10602,66,1616.45
112036,12772,121,2846.99
104874,6333,-238,2966.59
104869,13983,-155,1418.47
101461,6354,90,2498.24
104322,8530,-92,3654.44
113409,11871,-242,2777.68
112956,6489,168,3273.43
112431,4380,194,2133.52
109968,8179,68,1838.1
110587,6552,-113,2524.8
108864,6354,-155,4152.1
109468,2585,210,2696.75
110502,13233,235,1158.25
103751,8140,247,2338.44
103346,3225,-343,2365.31
102741,6000,9,4424.01
114566,3935,-204,551.92
108968,14999,172,3889.29
108809,3406,340,1385.76
100286,12278,154,3027.56
110457,11162,-195,3363.92
110857,1962,192,1230.32
101062,13154,-130,1676.15
100890,6109,286,3963.9
105153,12914,195,1975.97
112795,10555,70,3800.14
102664,2682,129,4072.96
108087,13630,161,4884.54
112936,6863,32,2044.02
103325,3620,-88,4896.27
104302,3862,-6,1519.8
100089,3837,273,920.17
110365,3552,-327,2640.6
110171,6275,-348,1637.18
107394,8193,129,4323.46
110747,1953,192,3632.83
108096,7433,-201,2281.8
114883,9736,-262,3783.85
110976,1422,259,1228.36
103483,13882,-272,1703.9
100825,8476,-339,3845.21
108742,9188,248,3560.95
112013,10605,280,1261.19
111399,648,345,4301.29
102753,14008,-251,4299.58
100499,14067,139,1926.71
111278,13649,265,2081.56
112808,10734,-186,4769.17
107116,10252,51,3329.57
109626,9654,-287,2221.81
114448,892,-305,4132.13
106412,861,151,4601.37
107181,444,-327,2931.64
109205,7582,-32,1008.03
103831,7440,100,1887.76
107665,14336,101,3576.43
101640,5019,17,766.13
112637,12620,-68,3113.62
103881,8526,-188,2444.2
107590,12659,210,4178.38
107127,1113,-97,4513.95
108263,529,-285,1028.05
104113,341,139,2757.01
105442,9733,159,2953.77
106104,1426,-187,866.13
109406,7301,-149,2011.05
101221,14541,52,1378.95
101509,2368,214,4543.9
104602,4246,99,669.11
104819,8084,198,1989.1
111150,13008,314,849.21
109621,12850,96,3640.94
110442,10287,-217,3537.57
106031,3040,-18,3124.19
110614,5411,-300,3987.32
110064,4396,-36,1764.11
100987,13479,124,2264.42
112083,5767,175,3080.02
103879,8449,-283,3233.88
107903,2533,-226,546.08
113197,84,154,3058.59
114118,1584,-38,3339.26
102359,10911,-189,3519.64
109709,1322,-92,847.52
101182,14020,-201,1324.29
103477,6636,-253,2845.87
101422,1448,219,3832.4
112830,10983,263,1408.27
106188,6621,-156,4845.41
101428,969,297,4979.86
109733,7560,-42,4952.2
101012,7290,-186,4178.42
102297,2504,-101,4855.0
111931,9349,259,2393.35
102371,12071,-124,1756.79
102759,13118,357,534.9
114164,2787,-179,1975.4
109350,8287,-285,1883.61
111085,808,272,1624.76
104043,4953,15,2447.51
101809,3266,-223,2232.18
101902,4800,48,2275.47
103315,8666,-117,2629.76
104791,9519,276,3861.44
104003,2037,40,2465.85
105519,9828,339,2346.11
109772,3719,-75,4515.93
114380,8139,-113,529.74
105341,10302,157,2066.0
113951,813,273,3995.6
106296,4280,121,1517.86
111119,12961,-221,832.34
109803,10333,-288,1067.34
106004,9162,40,4716.34
102531,181,103,3143.31
104901,2557,44,1678.56
105705,6446,67,2577.56
106761,11014,-311,3954.99
107407,597,60,3073.03
112822,14691,-69,4264.88
105589,1191,-299,3584.01
109975,4782,135,1858.14
101786,12875,355,1193.08
102005,4202,102,1740.14
108078,7960,46,3544.13
104103,4676,-185,4715.92
105103,5649,54,3990.5
113889,12404,-97,3281.17
106687,11139,162,4894.73
106508,9841,-69,2802.99
112434,9188,-80,4699.22
109812,385,-34,4722.51
108083,4733,-320,1769.82
111051,10360,-88,4506.46
108087,13478,23,704.33
113526,9857,-132,2272.58
113188,2468,237,605.56
102206,6079,-189,4986.84
106931,2474,299,2428.6
114919,659,70,1554.31
103061,7402,13,4260.6
101078,1068,-47,3203.32
101473,14157,-304,1462.55
110097,7332,216,4673.99
105731,2935,-305,4825.96
100846,12573,-362,4883.45
105873,11289,-26,1716.58
101513,6805,-314,2701.28
105581,8242,116,3677.77
106327,9521,140,3537.8
101224,14046,115,4848.9
114501,13762,160,3853.81
108110,13895,349,4327.0
105349,6196,220,2855.02
113420,2288,-185,2726.06
106346,1602,267,4060.21
106506,571,31,1809.49
112626,5074,-187,547.86
114040,5683,-295,2113.3
103638,5482,-302,944.8
114057,5040,199,831.28
114556,2414,123,4338.18
103729,10470,6,2591.45
103165,6740,-293,3602.19
112901,13082,-69,4244.56
101079,913,65,4663.39
112447,7109,-18,4236.42
107286,906,-262,3452.28
102398,5814,31,2281.22
111868,5924,-213,557.92
111591,14638,253,3930.02
110242,3859,-356,712.04
105491,8714,-47,2444.55
102744,12577,-267,4981.94
101566,5057,219,3134.17
113060,4983,-86,4091.3
107967,3731,-80,4287.03
103077,781,-160,2927.65
101131,12297,142,3879.31
101489,13899,215,4282.95
110473,1459,-141,2197.22
109519,9439,73,1489.26
109071,11942,-282,4624.94
105966,3143,6,3300.25
101458,1885,-151,4899.71
107158,14536,39,4456.51
111379,4425,-225,1674.25
111788,5993,323,3214.58
112381,2201,-337,3341.39
104074,14522,130,1578.64
108939,14504,-338,1571.96
111205,2931,-174,4445.22
109607,14938,-48,1897.38
100940,9384,50,4769.85
107048,11647,-38,4867.3
109684,8093,59,640.98
101138,8918,196,3166.52
104060,4202,-186,1961.32
102342,13699,-322,3166.4
111485,12899,217,1359.31
114270,14087,184,2046.63
101730,4842,-183,2210.55
108476,2302,85,4643.21
113155,2559,193,3785.57
105039,2914,69,2480.23
102922,2429,-255,567.13
107883,2543,78,3409.81
103015,4872,-212,2488.16
113899,1263,243,3938.26
112012,11646,356,2453.49
104980,6907,-102,1376.39
103725,8368,306,4476.26
101029,4267,-7,4082.75
109243,3010,-243,615.0
111892,1427,301,3473.58
107417,4131,224,2204.46
108784,8923,-318,4363.65
111462,13570,257,965.65
114150,14022,-200,1045.54
110965,2687,177,4297.3
102984,11102,-319,1955.55
109635,8840,252,3247.75
112773,1673,132,2979.99
109029,12218,-234,2146.29
103516,9659,-262,3818.54
100032,4037,-81,772.88
101342,8037,278,627.08
103473,8370,-132,3910.89
103966,3977,-355,2383.65
109955,4379,-123,1361.0
100729,5477,-350,1754.44
112169,1615,265,2267.66
113072,9873,61,790.61
105984,3178,-19,2833.7
112760,10871,11,4747.31
102573,11372,41,2722.37
105500,14977,299,868.58
103371,13280,-215,4120.22
106651,7900,352,1931.74
106171,2695,114,2711.42
110867,10786,-358,2027.94
107507,552,-302,4694.11
114916,1515,362,3593.0
101940,10919,51,1841.32
107479,12159,277,1825.43
107392,4078,-211,3684.61
111245,3430,311,1526.15
104467,9653,237,4956.45
114837,1451,-90,4562.9
104821,248,-169,2172.69
109778,12761,-284,2332.9
112407,12872,-119,2082.38
114632,14755,41,4973.31
112566,13626,292,2258.93
109391,1160,-79,4494.07
106157,5494,-86,2462.72
108047,14391,-163,803.35
112003,14535,-136,2549.24
108937,4528,-88,2674.53
112922,12981,-66,800.96
100092,4630,-111,4302.7
110359,9206,-156,3168.56
108037,7465,-216,2437.62
100090,11054,-149,2281.37
105861,11264,-111,670.54
105459,5415,-76,1508.9
108348,128,-87,4940.67
105385,8792,10,3393.86
104852,4789,305,1266.88
106886,8035,0,1952.65
104782,1359,-206,1611.87
109742,6171,295,3051.62
102516,437,273,3505.85
103389,4485,107,4575.92
110259,1791,213,1364.33
104904,3264,-53,657.63
104452,9452,228,1595.82
113493,3988,72,3365.11
102404,8481,-359,4125.67
106557,13854,-67,1497.85
105730,1468,-113,4916.97
101849,14426,-356,1932.23
113603,334,27,4355.49
114474,4452,-195,3817.72
113865,789,97,4865.51
105819,13285,165,995.2
108821,367,-82,1332.03
108274,10227,-267,3330.95
113209,349,4,1817.05
112563,12686,-118,4530.74
103770,2735,-76,802.55
101071,4766,3,2075.09
104235,9469,-304,1827.22
111701,1809,-166,3463.8
113329,9021,19,1220.83
103080,5292,-259,2526.34
113529,4657,141,2307.81
105187,2382,317,4566.43
111258,2187,52,4687.54
110933,13996,-14,2670.52
111469,2197,288,4994.05
102052,10786,-335,1310.43
114697,8456,-95,3524.88
101905,10774,-142,4381.5
106359,6211,55,2072.96
111291,3234,-167,3919.89
104427,85,-243,1794.39
106259,7163,-319,1951.97
100740,3856,-96,4656.15
106189,1268,-297,4364.98
101512,9580,-316,2655.9
100545,2188,57,1567.16
100343,11182,-190,1667.49
103953,1282,202,1354.92
113288,13305,-35,1694.92
110671,3240,-301,4837.63
108229,116,298,2280.9
112434,10426,360,2604.63
107576,225,283,2591.44
106819,7143,247,1022.19
106282,4922,135,4440.86
107128,13592,226,3376.93
105897,4302,-363,3515.65
104907,3667,333,1679.93
113823,1326,11,1247.45
110733,4383,142,3782.04
105045,4409,-262,2375.48
105397,1313,360,3133.61
101169,8198,-149,4890.99
113760,11612,218,522.94
106510,9273,-97,1527.25
112895,11935,-225,2322.72
110418,5339,-340,3014.45
103471,2723,-16,1896.95
111677,11987,-122,1208.85
104954,4999,-239,941.95
114118,10027,42,2805.47
102271,5595,17,4592.7
104189,2784,231,2305.47
113608,4649,-224,3702.32
102503,3120,-98,1831.34
101012,9640,346,1526.15
114629,13781,-170,2889.76
110018,9520,-172,2746.54
103584,1091,-130,3736.06
106960,1403,-156,1176.63
108256,6384,-237,1611.29
109714,5263,-303,4482.31
100583,8098,-249,3032.06
109698,9020,-356,2471.91
106663,12582,-327,3749.21
100696,9100,-362,1729.81
113788,11493,-117,1416.31
102396,1827,-287,1205.72
100137,5044,-285,2157.42
114369,4902,299,3762.67
110255,3606,289,4757.37
112652,14657,165,4458.49
105591,6891,0,2690.47
101511,6471,-22,861.87
105828,10702,-240,3607.65
102326,11647,-254,1447.04
107443,2462,-342,966.02
109847,1007,-160,3470.62
108523,599,-215,3849.11
106771,13114,54,4971.6
109203,9136,239,1392.06
105090,5620,113,3573.93
100388,13575,-218,1326.23
113813,6533,-289,2985.95
107488,8515,-335,3463.95
109459,8380,-1,2427.65
104882,9517,60,3094.35
108545,11521,-111,928.39
110522,8761,339,4775.33
112725,6012,-245,4732.55
105486,12763,-185,838.03
102684,1147,357,1645.98
101934,12239,202,1154.24
105669,5139,200,4071.53
103436,11611,-70,1863.79
104999,12932,-162,2218.93
108967,2385,197,4152.98
105163,5757,242,2049.23
114860,6526,26,896.13
104597,13154,-46,1184.26
114592,14518,281,1875.03
109559,14691,-31,4516.08
102276,78,218,3221.91
105032,11353,-283,1028.42
113672,13811,283,4822.5
104045,13059,-261,595.21
113889,8057,270,793.07
113749,5637,2,2959.24
101800,2374,-98,2884.96
108590,662,310,4707.42
104474,6863,272,1666.09
112201,8413,-293,2945.83
102675,11321,-286,912.76
104705,4429,-255,1617.58
100716,10328,-205,1937.14
101499,5537,100,1321.79
107301,7252,-342,1843.23
114744,10198,-89,1468.55
101026,8372,307,3119.61
110039,2172,107,3675.82
114994,11564,-363,3693.92
109171,13313,123,4948.57
102870,2319,-103,4103.68
103967,1473,95,2485.93
113871,11457,183,2833.95
103426,5577,-268,2368.89
101698,1423,137,2599.33
107867,2209,273,1587.35
104580,11039,303,4242.32
114701,5292,286,4938.69
103671,2316,-147,3653.93
102307,10653,227,3964.8
105086,12838,-281,3681.98
102223,2927,-29,2958.88
109650,10927,255,3336.28
108414,11914,-217,4093.12
111664,610,12,4553.28
104138,11870,-316,1375.79
100664,10927,-169,2149.51
109326,753,-208,4235.56
112404,11788,364,4690.0
110777,6525,-51,3915.6
111532,12047,172,1587.89
110524,13714,-340,4557.07
104391,14859,-156,3912.48
103762,8837,119,1758.64
101342,7251,233,4036.68
112113,10145,203,1754.26
106049,82,-190,578.34
107413,13388,253,672.94
102638,7465,-67,519.81
102348,3199,-342,3840.69
114654,6710,15,840.39
113281,8569,44,2673.47
111704,13187,331,1617.2
105758,13753,-50,2231.17
101283,12103,276,1042.68
108236,11365,337,550.19
105904,194,205,2371.81
108362,2013,-247,1024.2
101535,6790,-266,1561.34
112991,4588,224,2616.61
103836,3556,-64,3336.89
105002,14827,-292,4407.95
111694,9333,235,1902.29
107371,14465,72,4759.09
111393,4449,298,3104.18
111970,2580,189,1859.99
100693,8197,-84,1073.15
111063,7764,-198,3227.54
103378,9964,297,1161.0
114271,617,-122,3327.07
114915,1410,62,529.97
114499,6174,75,4202.87
108295,9945,206,1628.37
101457,5067,307,1885.57
112369,5613,156,2610.38
113416,2902,321,2261.37
113366,7066,-233,1143.47
111193,2397,219,3718.35
114673,11822,-312,4223.43
114903,4055,-326,843.0
106892,8495,-271,4285.07
111172,3339,137,4770.39
108849,5331,174,2258.34
112469,7412,58,3664.96
113933,14093,-266,734.24
113253,1991,-10,3539.99
107599,6911,158,731.27
110384,11211,-107,2343.96
109618,8904,-340,4997.59
101972,11492,144,3130.76
104047,6169,-84,2237.67
100979,11517,-196,4801.47
114488,8570,132,1365.49
110164,7636,-127,1056.52
110359,1693,260,2248.05
109407,10924,-216,2237.23
109496,14002,-194,4980.45
103613,10197,-41,1197.61
111193,5224,361,3299.23
104271,12522,-352,879.54
112281,11494,345,4264.69
105314,14880,283,2971.03
111733,9866,29,2528.49
107641,1851,-264,2473.99
112376,9116,295,2987.84
106609,9483,40,3692.38
112487,8140,232,4801.13
104226,13624,182,4574.51
102795,10130,107,2432.26
108218,2542,11,3685.2
112289,11049,-331,3216.15
104122,9798,-122,3060.11
107846,8374,37,1393.96
103452,1298,306,2309.26
108907,7101,46,4619.66
112239,9365,116,2469.33
113547,11517,68,2566.82
113803,7293,286,877.76
107612,11232,-222,4239.65
111401,11123,223,534.97
107068,1021,254,1769.19
104902,4677,119,833.74
109085,13909,-172,2647.11
104908,4170,63,3278.97
106324,472,-155,3790.71
100041,6040,-151,2936.67
108874,2770,250,4651.57
110537,3897,-362,3936.46
101127,1518,3,3491.5
112756,14912,-82,2286.53
114422,14670,-40,1334.5
110578,5026,-248,3734.65
109012,7954,312,1540.41
105922,10522,354,3218.8
113993,10779,351,1031.66
114556,12440,66,3119.05
112810,13475,359,4783.55
109379,12940,339,4905.72
105646,3306,52,3337.59
113836,13527,-248,2754.78
103376,2627,309,3807.38
106515,4525,-26,4165.4
102951,5217,154,1385.18
111802,8364,-256,2372.8
109628,9969,-336,587.96
113081,13874,194,4150.05
113463,3512,-185,2951.85
108322,11475,-115,2292.53
103920,10968,260,2080.86
114429,11962,66,4951.03
113860,7380,-245,2182.88
109640,11109,-42,4105.98
114961,8923,-21,1262.18
105006,9384,-337,1024.97
108391,2726,49,2491.15
112561,10339,105,3928.16
108743,2773,-152,3778.08
112055,1834,79,4766.53
101280,2447,-90,3384.85
111417,9109,-64,570.75
102434,6787,195,3845.25
102588,9614,170,871.3
114384,10116,297,3104.62
100273,10692,-300,1733.36
104274,3546,-11,2765.07
111992,8391,-304,3365.72
106094,6827,347,3736.42
110144,14813,-328,1667.75
104638,10669,73,890.42
108127,7743,126,812.17
100085,10878,252,4273.19
109971,14463,29,1726.48
111973,13200,359,1336.24
105989,3913,97,3415.0
113669,9093,328,1892.32
108137,786,63,2651.0
110777,1897,346,562.32
111951,7696,133,810.03
105807,6276,-128,573.2
114259,6902,111,4082.52
100572,3252,30,2308.62
101090,14579,10,1010.16
106624,13615,329,2554.21
109015,10660,-16,2478.14
106580,13414,-241,3386.29
113507,5714,170,818.09
111862,10222,119,3117.14
104275,8983,-147,2068.01
111051,7085,89,4087.87
102535,7219,-32,2629.84
102454,3987,358,3366.28
108545,8419,343,4233.9
109599,1244,143,4653.45
112910,13619,-147,3881.03
111545,2993,-227,3445.4
112643,9758,119,3407.14
101062,7633,-242,4770.97
113708,4647,180,3488.27
108505,13300,81,1300.84
104409,12432,57,1642.19
103284,10108,268,3900.29
101280,545,-320,4200.32
110078,5693,230,2295.26
106140,1262,325,2313.16
104034,12119,30,3767.11
104972,1895,207,2622.35
111490,9657,-98,925.55
101040,13987,84,3229.92
105362,2846,-299,4003.95
109963,8446,50,2753.02
111139,6845,-63,2953.57
104722,4730,337,4895.21
112924,1544,126,3968.62
108654,9736,-309,4476.66
102807,10669,198,2421.99
110712,11853,247,4075.99
100404,7298,-183,3192.98
101628,2398,32,4408.42
103076,5261,134,1404.67
110862,11845,-251,3842.22
107447,2103,-213,1275.47
100187,3035,246,2920.88
112065,10115,63,3092.92
105411,11980,-279,2139.68
102022,11297,227,956.0
106351,1220,48,3848.45
112034,7189,78,4416.48
113722,6665,72,4453.18
101367,9894,242,4315.73
107464,3461,-221,1245.99
112562,13316,298,4800.65
107086,6894,-43,1900.0
111443,5160,-287,4568.67
102997,6294,-258,4983.6
107653,13265,-292,3134.12
103951,9209,149,4487.81
113830,8702,241,3765.67
104429,6807,-108,3899.9
103844,139,93,2179.56
103877,7769,-232,798.18
111688,9812,131,2250.46
100782,9419,250,4420.76
102490,12690,218,1045.53
104096,3110,51,4752.15
109246,10175,-75,1457.0
112405,12117,-40,3280.1
111042,12099,342,4766.33
107408,14203,142,2984.87
109934,13950,-178,1370.87
102061,10527,-124,3035.38
107041,8440,-64,1142.65
113439,7987,261,4632.02
103516,13901,-160,4946.79
111380,6581,9,1898.36
112471,14043,287,693.88
104643,13284,23,3681.33
112682,12112,327,2441.97
104821,3276,98,1210.97
103363,6532,94,4638.0
106409,3369,-117,3293.72
111134,5952,16,4153.14
113334,6178,361,1451.29
114760,3675,264,3474.43
111990,7896,38,1824.69
112473,13302,113,4980.43
103923,5377,34,4078.0
101095,1102,344,2016.71
101363,10662,331,3812.49
103004,13594,-186,3444.98
105116,11414,215,1652.14
114488,951,-208,2667.69
108022,2731,201,1597.04
104265,14920,307,2206.11
106870,652,-59,934.12
110236,1148,284,4434.47
102395,5981,317,2988.03
111687,10474,-318,4077.04
110742,5651,-99,1441.21
110280,7357,111,2496.57
112494,9624,-317,4731.39
101815,14782,212,820.79
106235,8842,245,1638.82
105816,12479,-141,1776.58
102797,4310,144,1684.1
104694,6668,-317,2953.0
103770,2367,-130,3892.4
103058,4673,-328,1986.14
111374,2277,-313,1233.86
105138,7847,-216,619.55
111069,10615,-48,4119.27
102698,2727,126,759.42
105258,1930,281,3202.51
102679,14652,363,4700.75
106013,10069,75,1556.56
106008,14881,359,1535.8
113806,7314,-332,1416.37
111979,2563,150,1923.2
107330,14517,-1,3759.08
106828,14022,-119,3667.0
108785,13138,-18,4056.13
112034,6925,-5,3348.63
104045,8012,138,810.21
107452,6958,337,3937.3
101244,10522,174,1031.77
100899,9666,297,3003.34
102911,1841,-319,2976.7
100060,7909,-287,2944.06
100359,6500,215,911.14
110913,620,-314,1364.95
103873,7557,139,4384.03
109133,2885,-222,708.73
114759,10719,196,2595.37
108044,13299,222,2986.56
109194,12065,346,1909.56
103159,3779,-187,4616.53
100891,11535,-289,3047.15
104122,1599,-358,2994.87
109791,2953,152,1268.57
111031,6748,-280,2913.47
101927,4940,233,3123.87
103704,7863,1,4313.26
101253,6775,278,3152.31
111681,10274,316,1196.61
112249,3558,-221,4992.79
106245,12535,-23,2889.74
105174,9696,58,2024.13
101081,1379,-311,1557.9
113639,12516,-87,2355.39
101421,14033,-268,3168.78
102904,2331,58,1062.52
114977,1035,191,1534.14
105636,6575,92,3149.89
100858,66,-64,2141.47
114817,7186,341,4303.88
104792,13728,-19,1694.35
112493,10801,68,2241.06
107676,10238,-83,2556.99
104476,79,-262,2182.26
109933,10848,37,805.31
104266,3021,-211,3881.95
109276,6533,-19,3167.32
111917,12131,-318,4460.97
103067,9078,-271,793.14
111648,8396,-84,647.98
108015,8256,-317,3923.05
103588,11357,48,1627.39
105484,14864,-179,2557.78
106310,5310,28,4702.14
106970,13264,355,2269.87
106963,3295,81,1506.8
114324,11024,-160,1053.15
113450,11851,263,4029.55
100192,12243,350,1199.1
112587,6187,-104,4697.3
105658,1439,-200,4517.99
114312,1942,-47,949.41
100614,14118,362,668.67
103194,1077,232,957.53
112688,5973,298,2427.97
107153,2782,312,4910.99
105935,9728,-219,4674.57
103146,772,16,1704.35
104463,13122,-340,4945.88
108257,12784,-85,2120.19
110521,7952,-344,1016.73
111762,1565,-227,777.34
108624,1654,-321,4716.74
110784,3712,-317,3430.38
107548,5982,-196,3166.67
106060,6093,-338,3419.9
103741,11703,255,3980.61
108168,4359,-170,3047.52
101448,1089,-314,3841.61
103865,75,-10,2909.18
112067,4642,266,4860.79
100364,5969,-131,1167.19
103114,14913,-179,4734.97
114059,11892,-103,2952.19
114069,1362,339,943.8
114099,6219,-175,1917.06
106566,12730,-155,1374.46
112085,7161,118,1166.12
101872,550,210,4188.3
101178,1532,139,4182.49
107544,1233,-90,4399.24
113168,11090,21,1341.36
106227,9016,-92,2385.71
105962,1190,-358,2122.24
104930,12630,-134,2154.59
113907,1075,168,3399.55
102051,13090,65,2487.1
108739,14088,252,1766.17
100478,14090,84,4312.08
114306,5772,40,1168.48
102173,12958,155,2111.92
105739,11355,-163,2261.92
107537,13628,-219,1037.33
106158,12368,-143,2334.75
106637,14220,-268,2986.07
111792,5366,-89,2400.33
106661,9713,260,2377.79
105583,1172,170,717.13
101850,8216,-67,1276.48
108860,2221,248,1362.58
100393,4194,132,3213.19
105467,9879,-259,761.05
113172,13148,-282,4647.0
103134,5132,-242,2654.29
111507,14745,336,3914.95
