SK_ID_PREV,AMT_DRAWINGS_CURRENT,AMT_PAYMENT_CURRENT
6677,5448.23,3416.46
5381,165.36,187.16
1836,3007.48,2385.19
2563,9377.78,2870.34
144,3183.37,4156.37
11488,9647.5,4244.14
10412,8329.44,3133.62
5031,8034.97,4138.44
6098,2417.39,2984.91
12053,4800.07,2346.34
2771,4205.29,2845.81
5856,9450.6,4679.61
10280,7561.57,771.95
533,5935.8,4027.46
5787,5737.69,2139.12
10975,5630.73,4043.66
9399,4915.02,257.02
4509,8022.58,2688.32
7912,6813.3,3467.19
2377,9250.0,2300.97
6995,7597.23,493.61
3815,455.75,915.73
10502,5386.27,3399.6
12158,6129.67,2203.81
9044,5378.55,3626.52
13576,3341.7,2874.4
3885,4204.58,1023.13
12989,8137.12,3788.23
13141,1329.58,2056.18
1873,177.99,2161.05
14346,8640.71,3673.05
212,7260.21,2628.61
13573,7246.15,970.46
13938,3873.58,4783.16
9537,5255.52,3074.97
4446,8807.5,4844.93
7376,3029.36,2119.21
14215,8860.58,107.19
13218,8154.39,2115.13
426,6209.11,3358.03
9527,3007.31,4258.51
13774,1660.85,4503.72
8173,5351.28,2340.84
13533,7036.0,634.61
6076,7943.51,204.11
1173,6246.73,2601.52
7857,7698.03,1120.29
10080,3469.54,2890.95
1325,7171.24,2012.25
13010,2446.73,3049.14
11199,6090.41,1545.13
11294,9672.05,2284.09
5827,7076.09,2274.93
10686,7688.81,890.56
11902,8786.72,4971.73
2505,1098.24,4395.64
943,7104.16,1865.13
3129,3654.02,586.2
9545,6359.26,4359.18
8407,9785.92,1566.8
3804,1209.81,2376.18
5321,9387.77,3514.37
8213,3070.66,2597.15
720,254.09,913.76
9378,2188.66,163.45
10101,9283.6,2484.66
7653,1656.99,4481.83
6603,5286.87,1561.96
8750,630.31,2531.66
13570,3919.38,3255.92
7585,1053.42,3109.98
14946,1545.28,3218.87
4016,4156.62,135.13
6621,953.94,2095.8
10923,3359.75,1039.63
10833,9848.23,3235.62
7357,4727.08,4111.85
4525,5213.43,1005.6
8386,6553.92,3426.24
8216,5309.37,2032.75
5364,210.19,1449.21
14384,238.23,2845.17
2939,9084.33,3846.28
5109,866.87,532.18
4625,5257.37,2782.57
10982,3969.43,381.23
4237,5517.98,2659.07
7966,3758.42,3046.27
1992,1563.49,3609.26
14580,4338.55,2302.96
13783,2306.66,1236.42
9213,2351.66,1835.89
14274,5707.74,3989.78
5779,2582.65,3517.34
9215,5215.59,2518.19
8290,1732.08,4778.11
14809,8556.75,2915.68
12064,7405.35,2393.3
9690,4209.46,4393.36
968,3288.06,2853.74
252,456.06,2767.37
8399,8145.33,836.97
6511,6722.74,772.74
790,1410.05,409.33
8361,1066.47,1762.1
7540,8673.52,1091.82
6018,7318.72,715.75
5531,2311.89,4306.68
5717,7406.57,1146.01
149,9436.03,1946.24
11536,2503.26,2504.95
14491,5036.22,3560.14
12914,8471.77,3171.23
9615,5601.12,460.07
10714,1474.79,3797.91
6385,3353.36,2298.14
298,5196.08,1377.69
652,7482.93,2872.72
6434,7829.1,4410.2
13922,3215.17,3221.35
2185,2168.19,4221.69
4810,1161.68,961.0
11578,1977.1,1073.05
2546,978.31,3961.61
13583,5312.28,726.3
7424,8414.64,4650.24
1135,4572.89,128.16
9728,7899.29,2494.57
3578,8121.79,4834.97
7202,3880.03,4469.48
12967,718.88,3566.82
6040,1538.27,4221.8
7311,427.36,3035.79
4841,7698.4,3694.18
706,695.76,3624.3
3569,4429.95,1743.32
12817,2076.19,1325.67
12272,7957.13,1068.11
9839,9859.71,3656.15
4906,6251.95,4030.22
12317,1222.96,3417.56
9989,3712.55,1551.19
3,7778.09,1745.83
14586,1973.86,1882.78
1579,2125.18,3056.09
5128,8443.78,4482.29
176,9195.73,2189.31
3237,8636.59,2923.94
14448,3085.83,1792.41
14083,425.39,4767.95
5826,9737.68,3306.81
4273,9503.64,1893.98
9044,6526.81,196.9
6455,5614.4,1346.81
5959,8279.87,435.97
3647,7484.38,2721.65
7006,3177.77,881.34
4965,4354.95,231.94
11024,1986.99,514.19
7779,182.1,639.08
9202,4588.87,2943.13
7629,6424.58,1987.09
1654,3508.22,2530.9
10604,950.34,3332.09
2649,2817.89,3039.75
12921,3911.94,3235.1
1034,2182.93,4443.16
14220,8289.77,1271.59
13940,3730.56,3517.76
8163,6518.29,1238.0
7989,3647.67,810.43
9478,753.05,2704.22
9035,7087.67,2595.63
13278,1113.15,1409.23
5545,4252.61,151.08
10369,9233.32,444.46
285,5778.42,2882.49
12671,8320.15,3413.42
1780,742.73,612.81
527,9482.11,4657.97
10270,7684.81,181.77
9614,9450.91,2950.54
7708,1763.13,3799.98
2878,8006.14,994.61
12807,8739.6,2420.81
13095,9873.37,4217.15
9797,4770.5,3075.19
2412,7188.3,1152.92
6428,6280.06,4244.11
12908,5111.3,1422.42
3342,2530.08,1955.86
9516,9968.8,1591.75
2011,9148.76,2567.36
7265,8586.07,3129.12
14675,8350.32,3047.08
13856,1134.01,2662.04
9164,3886.82,3075.5
5339,8472.28,1192.48
6545,243.81,4829.37
11857,9920.63,3749.08
6744,9177.25,3349.41
7837,1706.18,2675.99
6429,7372.72,4074.02
2822,2010.34,593.91
11938,5696.82,2863.83
4814,4511.59,1505.28
1707,5506.18,2775.1
165,8623.03,1577.88
11918,6692.37,441.46
7136,5246.69,3388.11
5996,9275.07,2837.91
13534,7839.04,131.71
5668,4416.06,1673.93
4880,5545.79,4774.1
2089,8619.75,2303.62
9314,5259.23,3367.1
12571,805.06,443.32
6164,9438.31,3245.71
9622,5064.35,3199.72
525,7045.88,839.89
13231,5318.89,2614.09
376,7409.88,2872.35
12039,2078.42,242.85
4195,2744.55,4591.18
10873,8964.73,477.98
5099,9927.13,2475.48
3800,1300.38,260.55
13731,5698.75,3771.89
8878,3977.66,1668.95
11800,5183.91,2359.25
4548,2638.75,819.16
7839,550.97,1602.56
4958,1753.88,3848.21
2622,8231.95,4558.47
12600,9883.31,1301.78
6748,3245.06,295.42
12837,4307.59,356.03
1154,9294.39,1026.78
1964,9523.56,327.88
2834,3058.48,634.81
11886,7000.15,4400.65
10862,151.23,2437.54
13758,1995.45,4330.24
11082,6599.78,643.76
12079,9011.51,3206.96
11833,4303.8,889.96
10522,2916.01,4725.16
1607,197.74,1748.52
432,7869.76,1573.08
12848,5386.33,4860.29
5405,1352.22,2753.54
5277,1947.37,4647.78
5912,9514.43,2885.91
9458,170.81,1462.8
7271,7470.48,212.12
3575,8280.57,4364.81
7610,6587.0,789.44
14474,2561.58,105.14
2122,6342.66,2345.86
6642,7784.77,3027.08
10609,9064.55,205.19
225,3132.72,3716.49
7085,5733.42,3901.81
4858,5486.63,2218.69
5138,947.25,997.51
5492,7174.3,3742.94
6079,3068.88,3039.69
4269,4028.18,2327.97
4300,5904.87,4802.23
9322,7647.28,3754.46
285,858.76,174.64
387,2797.22,1732.31
7780,5325.31,2858.33
8887,4969.9,974.22
6711,5476.23,2026.6
7985,6267.84,2195.71
7187,6326.48,221.54
10931,8200.1,1361.2
10423,970.64,2426.25
1554,1681.55,3389.46
12756,789.26,4813.46
4134,8552.68,3851.36
12255,7621.77,3447.62
5223,1757.95,1150.35
1044,5313.47,1654.77
5642,7407.14,4203.45
13429,5228.07,1665.41
2442,8708.22,3091.37
11911,7674.85,2835.82
14517,2218.5,2783.31
4184,8430.16,1750.18
8139,2257.35,1408.13
12530,1055.84,2054.67
5564,4554.98,664.92
10454,2841.38,2287.12
11522,5391.64,4928.83
6178,5396.13,2120.89
5692,1804.25,4327.04
9542,6070.98,4820.97
2348,4948.67,2792.99
5318,1084.45,4759.4
12300,2182.46,3664.69
7135,5517.74,523.61
10063,8230.47,3750.22
5773,2040.22,4594.28
12610,5385.17,1049.25
872,7819.56,3896.37
6720,9065.23,387.41
10196,8174.23,4345.54
10628,4605.52,4487.71
9528,7562.21,3494.66
6110,9126.78,1033.02
10056,8969.34,965.85
1938,5893.47,3220.69
2746,9467.83,4432.78
9999,6886.59,2634.29
7783,6218.49,4298.75
2011,8248.17,4643.28
10739,4267.02,3750.81
1848,9406.01,3458.29
10135,1719.19,2419.16
1879,5915.22,2778.44
8109,9459.37,2664.45
3934,8878.35,545.4
8382,848.85,4576.69
11140,4997.65,3468.21
2465,5654.71,2008.73
11371,9084.95,1879.21
235,6775.21,3324.94
3194,1777.2,1019.07
12364,8586.79,2469.81
3838,7378.71,3725.18
2520,7068.22,4206.37
13891,8257.76,1358.36
14095,5247.14,2727.03
6907,8359.98,1189.96
1986,3138.88,2348.94
3043,6473.48,4902.59
3740,713.67,2394.41
4922,4840.7,4113.59
750,1221.88,2111.11
8683,8049.97,3584.03
13740,8813.78,4222.01
10750,6069.39,660.37
2441,8044.12,3004.53
12103,4203.26,2991.01
14491,1585.38,3061.31
9551,1295.06,233.54
3014,6715.28,772.69
14950,637.69,264.6
9625,740.03,1791.28
5014,9089.16,2410.04
5964,8002.56,4841.15
10386,8556.39,1523.04
12776,1163.69,1296.92
11737,6672.27,3904.89
8429,1084.21,2846.56
4620,9111.67,4192.27
574,2958.3,1837.69
4599,381.35,4133.98
14993,1276.18,1368.17
935,2121.22,4607.96
4614,5947.31,443.98
2573,9147.92,1598.91
6461,1338.8,2644.23
2640,9097.06,3327.55
6728,3865.87,3947.51
6062,5661.88,3210.76
3313,2778.86,1149.77
4199,8588.54,4475.32
13319,1967.48,1293.72
7668,716.03,4323.87
10664,5680.95,1845.24
10632,5733.19,2072.27
4755,4831.0,4608.67
13213,1545.59,2743.07
11736,4553.59,2865.46
6586,9550.65,4664.3
12087,5944.36,710.99
3193,5713.19,785.58
10251,2577.96,3560.46
8259,1873.02,1626.14
13596,3585.9,2728.59
1355,3641.32,740.53
9741,4537.43,3479.5
7609,4125.18,3716.99
14096,5333.89,1799.06
5976,1518.28,2614.24
13283,2073.42,430.53
9818,2486.61,2839.05
5143,1571.2,3409.67
11290,713.88,2138.92
7330,4904.62,4597.74
8866,1608.13,788.86
9448,1025.73,3965.67
12434,8940.56,1233.81
10462,6700.05,1834.97
6181,1627.24,2705.15
8776,6706.15,1900.65
4742,6216.34,1562.36
3567,7504.02,3835.84
12712,9013.82,706.64
9329,126.15,4112.86
5889,4449.52,4362.29
8693,5103.62,597.95
1203,4068.94,2955.11
4522,9925.34,4447.76
13681,9898.97,2310.85
9793,697.73,702.12
7096,1632.52,4717.4
9572,7897.94,4421.43
1929,827.31,4597.27
1499,9894.08,2287.32
634,3627.45,4945.17
13464,176.22,4076.67
803,2711.77,576.89
11557,9212.17,3848.89
4909,4662.81,635.73
13878,3947.92,4795.97
10428,4705.59,901.26
7615,6198.5,1532.76
702,8461.08,1741.32
9827,6346.77,2469.09
14564,5158.47,1511.53
12041,2245.07,3308.89
7008,5029.18,411.93
5420,1051.92,4965.9
8798,6724.47,1703.59
8212,6437.47,1383.43
9590,7820.24,4052.95
9234,9140.97,380.0
10471,8289.21,4217.8
7379,5892.59,632.02
1712,5270.7,4477.8
8678,7786.49,2471.9
873,7729.61,964.03
11576,3270.76,2113.58
9632,2154.54,675.17
12451,3865.76,4853.02
10332,9082.92,1801.34
13613,6341.89,890.0
9198,3686.08,4765.04
8791,9464.67,604.56
4447,5064.62,1623.38
8979,8545.23,1028.24
159,1621.42,4494.62
49,7340.27,422.2
856,5047.59,4215.22
12015,3602.76,1604.79
13063,5463.01,636.0
7543,5204.9,163.2
10139,6184.12,3031.79
12894,9498.0,3996.37
10394,6348.69,4420.23
2747,4167.7,370.79
14795,5805.45,2531.47
979,3029.15,3535.92
8613,9605.2,2823.68
6669,6275.83,2833.73
3236,9675.83,4596.23
13698,5985.67,271.35
7928,3411.67,324.7
849,7091.7,3845.92
448,4154.54,1026.96
9286,3576.3,2637.83
6938,3766.16,3878.9
14796,973.11,4555.72
10196,5739.51,1074.73
2453,5143.54,3135.28
1562,199.9,1706.7
12045,7479.52,869.0
5366,4665.16,4777.66
11679,499.24,3729.99
4111,8815.18,1470.19
10898,8093.41,280.3
8035,515.7,1640.67
9738,4164.77,4734.65
172,1269.78,4278.97
7124,9466.29,1656.97
525,1055.84,1153.53
4385,3392.74,1821.77
8071,4957.63,3548.41
12844,7392.42,2182.32
13681,9342.74,2521.49
2879,8907.64,4964.18
4940,3035.11,2544.76
1556,4272.88,3677.69
7773,8836.55,2036.21
11332,6413.13,4646.9
2567,9126.02,4842.54
2732,4523.83,4084.62
3693,2524.37,1383.52
5533,7092.14,4771.01
8597,9160.21,1073.83
1982,124.21,741.42
4692,7767.25,1894.18
10517,5878.17,2420.29
5335,4249.51,1759.87
12064,2515.8,1321.57
5641,9761.09,3583.62
12334,7509.18,1939.58
10650,1401.94,2958.95
8828,2452.84,1704.16
9897,257.61,1592.1
824,6255.42,2828.52
8507,1274.82,1243.16
11072,7153.94,4678.63
9720,4568.39,2192.08
2576,2292.43,3733.16
12834,6338.57,3618.7
1257,2947.24,741.17
9606,7040.01,1804.93
5720,5278.4,3631.68
12267,4785.57,4244.52
2958,5509.36,4567.32
11071,3549.97,2187.82
9335,1566.64,3525.32
10655,8739.76,1468.93
11104,4624.83,4904.54
6027,9534.59,138.4
4070,7382.34,592.97
10629,9725.64,3236.39
551,5204.99,924.16
8544,1417.38,1017.48
8136,3436.23,1396.61
4666,5373.63,3244.82
6634,5733.29,3093.19
11390,9047.51,4843.88
4790,133.04,1997.99
6170,9540.22,3239.87
12543,2800.12,2809.95
14022,9396.23,4619.09
12784,9813.55,2195.93
11577,4018.01,3391.35
361,8324.36,3877.8
14898,618.6,4374.34
4743,8962.55,704.24
5669,1605.77,3979.69
14773,6994.53,1551.62
4501,2919.99,1466.61
1423,9327.42,1538.57
6038,6074.41,502.44
14830,7205.44,2850.53
2713,442.32,907.05
6527,5842.03,799.05
330,7035.93,2318.15
5585,7808.71,3333.75
13788,1537.03,2881.89
6798,1799.31,239.52
10355,9535.34,1395.28
7147,5911.14,3141.73
6186,9436.11,2526.18
14171,2969.79,477.5
11683,1561.4,4830.09
10211,8044.53,1008.88
7327,4422.91,3248.33
14509,1135.21,3845.5
8114,2671.2,1304.51
6319,7270.8,3785.84
13284,1918.58,642.35
13039,4630.49,1082.68
6055,8680.52,699.94
3357,3379.16,3927.43
14885,3118.79,3290.36
4870,4818.85,2638.89
8681,4422.51,2617.9
4534,8721.56,1308.52
2286,2674.68,3311.52
14736,7673.37,1714.99
3666,4693.59,1856.07
13669,8476.95,980.45
789,2595.7,4930.48
6599,8150.34,114.29
8212,7240.37,3201.25
1986,5467.32,117.52
7925,9461.52,1634.17
2964,2246.77,682.76
8800,4367.35,3507.2
9552,2809.83,4455.74
10735,268.11,1091.56
7802,7330.71,2451.74
9645,2901.91,3524.72
1003,5069.26,4891.85
11326,3203.65,830.72
11495,1806.69,4050.62
14074,6979.89,3522.27
1960,7378.53,2552.69
5400,4151.64,247.18
3629,5127.55,4409.63
2626,6419.75,4370.55
9248,3903.8,4391.72
13923,5166.57,4519.49
13849,6282.15,3054.91
5234,7755.77,4914.6
9334,9708.06,2634.87
5961,4505.93,1596.25
8640,9887.57,356.92
2574,5955.03,3889.16
13262,4554.27,3068.57
6842,7310.37,3023.23
737,740.42,1587.97
7872,9010.3,3153.8
12786,2064.63,2966.54
9069,6937.11,4098.18
14248,7738.72,3309.07
2075,1160.34,3622.22
5293,3666.08,685.22
622,8329.84,4640.2
13804,9155.81,1434.58
1623,5099.99,1134.27
11034,5212.34,4865.43
3378,5056.4,4443.1
6251,9974.05,1157.16
9160,3519.22,3101.31
3901,336.25,4733.92
7992,7561.38,3452.68
10797,7019.78,4974.44
2637,896.05,739.24
4406,7540.1,2317.58
12728,4632.29,3343.25
6493,5071.6,318.89
13889,6675.77,2493.86
7040,2676.77,3911.03
4579,3552.78,2826.45
1249,368.32,486.03
14259,2906.79,4794.2
11121,2950.43,2281.32
7292,7013.74,1937.7
10101,6217.46,451.99
9461,9906.68,502.22
5528,3273.9,1589.01
13224,9041.0,201.91
2583,6220.18,3838.8
1198,3483.47,656.71
12038,1435.36,1757.39
8979,8284.98,4928.73
13058,1085.01,3497.17
2762,8175.72,4962.5
14431,8760.77,4717.87
3584,2231.82,869.73
12205,864.32,2531.4
12337,3828.99,3617.31
1949,7487.09,170.41
3717,8838.62,410.73
3777,1988.13,2167.66
13382,6044.82,1734.34
8400,1983.99,3754.09
4083,524.61,3274.31
6959,1005.69,2130.22
1617,1101.56,1016.23
13819,6379.62,4052.04
12669,4105.15,3187.64
892,7125.74,4039.06
5914,8409.71,4743.03
8812,9805.54,2188.13
12746,647.14,4895.59
10748,9173.41,1330.57
12061,1948.34,4465.88
13216,7840.01,1331.1
1659,4437.68,3400.71
4356,7540.48,2157.99
8425,3446.73,3764.79
6387,3392.7,4206.7
11321,8116.11,4262.75
14979,1457.9,3239.72
5557,9504.43,1350.13
2925,7134.11,3648.48
7537,893.48,2814.16
6492,3066.47,3841.28
2390,8761.05,2122.74
1448,9848.13,3551.04
7405,5378.71,4723.2
7824,5220.64,2556.74
2450,6038.89,4338.03
12239,6499.36,1631.34
13918,8151.53,3705.96
7258,3342.91,3617.15
5571,2976.98,3079.53
8002,6135.97,4272.02
4109,3513.36,969.91
4045,3026.95,3342.77
13956,537.97,446.88
11842,3826.55,3470.57
3454,1264.84,897.07
7763,1028.76,3413.08
256,144.79,1371.43
2701,794.91,4604.88
3024,4978.45,1266.67
11212,9222.22,1571.61
7752,1369.44,1164.74
9036,1906.77,3309.58
10733,9894.69,3788.05
1879,431.19,2902.91
14314,665.93,2604.53
4272,8061.14,1866.68
13149,3386.66,917.12
12674,4090.91,2780.95
2741,4170.01,4730.74
8943,1007.99,1420.05
2925,2340.05,2540.68
571,9151.53,2940.15
8910,1486.34,1414.63
14975,7739.45,2183.84
97,6078.21,592.03
1821,2472.88,1727.71
5946,9463.84,1436.91
4448,9469.95,2682.48
4901,5809.48,1734.42
14858,987.64,4811.11
1612,1926.46,4518.56
4735,3328.74,1398.08
14574,6210.63,4972.91
4074,442.12,3604.2
14454,9902.18,1305.0
10575,4622.86,3560.1
3927,4513.17,3616.87
1930,1978.94,3484.35
13491,2630.17,1861.78
994,5943.67,2428.81
7487,7708.87,4939.58
9604,4932.71,3417.01
9600,6410.81,795.74
13843,5857.69,3058.7
4832,5200.01,3963.65
2091,1305.55,2492.37
1925,3913.24,4118.5
12511,7794.82,3785.51
11037,2458.12,1801.93
7547,7023.14,4496.22
7487,5146.25,4632.58
11181,3872.75,4666.32
6623,3067.45,497.58
655,9727.19,890.57
13715,2766.37,1948.38
855,9792.42,4257.11
3262,631.65,1439.74
10035,4873.44,1191.2
7854,6741.48,2300.26
6051,7478.51,4150.02
4568,6166.22,2078.15
13149,5118.94,1483.12
2522,1801.96,188.55
713,9561.22,1909.7
6499,339.54,1953.59
3613,2944.78,1721.09
14193,4095.62,538.89
1519,9760.01,304.67
2717,7600.04,2738.24
8532,7577.61,1571.0
2660,2665.72,2402.68
10603,2886.51,631.01
648,2422.79,3937.25
7613,3342.33,4570.38
1553,8373.32,2100.18
11242,5056.34,3732.11
11294,6269.31,1677.67
1744,6052.78,1192.05
12643,6799.94,3601.99
14093,5913.54,2179.02
6246,9590.92,1328.91
1405,1794.09,4019.83
12691,7923.43,565.8
7449,8665.93,2075.96
11164,3302.38,1039.52
9907,1337.62,3951.22
10574,6780.3,2018.91
6502,9336.35,1274.27
9669,1574.27,2962.76
10006,4438.28,3012.15
2695,7926.18,2761.52
7132,6448.92,3096.52
7091,3146.97,1086.64
1492,3006.94,2376.73
13953,3715.28,1982.51
6800,1472.29,4577.21
7300,7454.21,4676.35
9086,7616.09,4652.84
9640,2741.42,3869.98
7478,1789.23,4518.6
10267,3510.9,2612.29
9385,9769.42,3459.85
5475,9488.44,3753.36
13817,9734.89,3534.97
6434,9379.35,1974.57
630,8118.24,1599.56
254,8929.56,1682.45
7907,7231.43,855.63
7011,2788.41,4449.29
2412,9590.89,2727.12
1972,4458.22,3825.43
1999,2623.14,4321.26
8955,2819.45,4647.01
549,3603.13,4774.75
6928,8761.14,3664.01
11144,3434.96,2617.98
11501,6336.45,3043.98
2472,208.69,746.79
8924,5062.6,3054.31
11318,9247.68,4644.72
10547,8286.14,334.89
13728,2027.75,3575.32
5878,2100.59,3280.09
7919,9034.53,1134.81
9564,1425.08,3215.15
361,9438.29,1711.14
8621,4966.27,1094.78
13347,8139.14,2879.58
13537,391.43,2160.09
12662,7293.77,4748.83
6691,5781.69,145.86
13593,1923.37,2300.08
14640,1034.13,3038.67
4243,773.0,3575.2
13406,1107.72,2621.66
1111,4380.72,4724.39
6949,4311.88,2880.61
7264,6913.09,2297.22
1603,7074.48,4301.83
2111,8630.97,3704.98
6324,8126.36,1590.89
6587,9683.69,160.81
12040,4299.21,3029.0
9873,8431.44,2563.13
13880,6651.88,1107.56
4681,9736.47,3990.4
9602,2285.13,712.64
371,643.09,4185.17
9558,9105.03,284.1
11069,8306.84,1536.58
12432,6647.89,4436.11
2516,2453.93,3632.65
3889,9413.02,570.65
431,8426.7,4884.35
7586,3044.64,697.18
11730,6208.92,4742.64
3987,5862.39,2113.24
4220,1396.01,2428.69
14319,6338.56,2706.51
10720,5668.37,265.44
13750,5970.26,3352.71
593,6223.05,3243.95
5385,9107.69,3659.88
6764,5100.54,2205.12
2698,6819.11,2070.43
13711,8387.82,2862.01
7804,8536.26,1996.92
883,7511.88,3369.18
2154,8759.75,2360.34
1844,5718.78,4689.21
12891,416.69,4188.04
10547,2651.22,3477.36
2536,2371.81,1973.45
1846,4903.97,2410.79
11973,6317.0,2482.12
9147,2682.21,1546.68
14674,3166.33,1900.97
3301,2092.75,3802.55
14192,8227.4,2933.22
1307,5593.01,305.89
6924,382.14,2863.42
9151,977.29,4425.52
503,3275.34,111.66
785,2520.23,4692.23
7097,872.86,3063.85
2526,2133.06,3225.74
1472,4034.32,3683.69
13783,4619.69,1997.45
14206,2879.27,1652.89
170,3679.21,2811.13
8990,2382.77,165.84
1754,1112.7,1974.69
4492,3165.66,1263.88
10313,4212.8,4945.36
2089,563.39,4335.61
3569,4062.03,1131.94
1137,5357.95,1145.97
3520,3913.87,2993.79
1747,445.54,1503.61
3377,9163.77,1412.67
10149,5583.4,2779.57
6502,9329.03,268.46
13555,6728.33,4887.76
7430,8483.36,4273.26
2244,5995.77,4597.59
7736,1203.82,657.18
5660,7654.09,4459.25
3523,884.67,2927.77
6866,6287.81,3852.19
5802,4598.61,154.07
13707,8056.27,1985.35
5614,2502.47,1147.5
1307,3965.28,1393.85
5776,1152.39,3550.89
7393,145.16,4090.55
6949,1037.74,2098.51
5978,1838.96,732.98
3174,4920.87,789.72
12164,9599.62,3514.01
7832,2755.63,3064.96
5738,9399.43,4085.39
4675,4971.58,2336.67
14999,7400.75,1225.28
5577,7915.55,3526.92
12576,8297.57,401.61
6144,5672.71,3751.86
9578,5981.07,3817.07
2317,9435.48,1223.01
433,6177.21,2585.16
9832,8244.9,1659.47
4136,5286.77,959.56
3231,7706.22,3250.88
13437,2523.41,3184.46
9407,1388.85,609.0
957,3599.92,4923.12
5327,2860.56,4577.96
1083,472.85,3058.79
12019,3709.7,1452.83
6614,9411.93,2959.0
949,7635.29,1869.06
7126,3024.07,4524.86
6838,7182.41,740.59
5332,6025.26,1083.45
2853,2288.36,3481.04
14046,6715.08,1183.87
11345,7849.67,3158.09
13743,3640.5,1144.83
14621,5227.03,2844.18
10000,6583.62,4130.37
11183,1271.44,2267.59
14357,6998.65,3408.49
10574,4252.73,2086.48
13170,2241.61,3813.65
370,2459.16,623.17
9288,207.33,1256.06
6832,5245.82,3607.45
11337,6152.0,2160.32
4780,5713.71,4946.5
7909,1460.11,4662.1
8431,3198.93,4869.64
4190,6333.3,3646.43
13691,2437.92,4817.44
2079,9396.42,839.05
3239,5367.16,3666.44
14281,9143.84,2710.13
11189,8256.51,1147.17
13651,9380.07,491.32
7033,2065.94,4590.68
2377,4270.56,1496.77
3309,655.63,3852.54
9675,4400.25,4962.08
14929,3611.6,3204.23
3187,2180.74,1702.06
4308,6521.1,4868.31
5311,8402.83,4359.18
5920,1830.78,4160.98
2811,4005.78,162.74
5273,7511.29,2457.13
8700,4432.7,4265.04
3581,3506.88,4034.14
14281,7465.02,644.61
2796,2442.27,1019.94
6861,657.97,2339.28
13853,8695.28,3344.51
7770,4857.49,4229.9
11983,7954.43,110.31
13463,2780.4,1350.46
7509,3063.01,4661.18
6406,6536.26,733.68
1208,7305.3,2897.02
12709,9875.05,961.59
8091,4632.9,1123.95
8348,7159.32,756.49
3474,2108.59,712.23
13425,672.6,1936.72
10282,2725.48,598.62
1273,9213.31,4887.56
12128,9290.81,1099.98
5242,7099.58,3592.65
11600,2425.27,336.13
14056,6924.33,3364.45
9014,7073.57,218.36
6021,7777.3,2211.39
7658,6850.22,1499.62
2896,8685.87,2001.05
1188,5245.16,1382.93
5552,6503.99,2173.97
7112,6161.99,2514.11
6280,2444.31,3631.77
638,2453.97,532.08
1380,3691.12,4328.43
2933,2792.66,4434.13
11280,2725.06,1538.28
4983,6434.25,4952.42
12054,2972.44,1413.02
4379,2055.7,2065.71
3545,9917.2,2404.7
3778,8457.41,746.03
10616,211.13,2527.55
6830,1316.79,1775.38
14599,7599.71,231.3
25,6587.07,4701.73
9352,6397.57,3318.46
11588,4905.1,3713.41
4716,7845.74,4439.96
6434,4901.64,3997.87
11238,6932.88,2577.52
9348,4991.92,2133.99
7118,7604.01,273.5
2626,8994.4,2082.41
117,6445.98,3648.41
12661,5606.72,1180.74
1147,8668.22,3577.53
1597,6424.68,4198.72
3344,6135.56,2518.29
3423,2000.09,2995.42
5384,9164.95,2883.37
4741,938.61,2158.52
10273,3553.19,187.92
11972,4099.3,4387.01
6807,4940.48,1254.0
8286,4724.12,1428.62
14583,2428.93,1284.2
2540,7320.12,1514.41
13567,1787.33,210.83
14824,5849.28,1491.72
7839,9937.43,4727.59
7389,3382.17,4044.03
3857,2977.8,3896.32
1307,6605.34,3963.96
1938,5154.37,3608.14
13189,7391.31,2206.54
13045,9065.34,2427.68
11047,2561.91,2947.94
3130,5429.25,3919.58
5037,3363.41,753.26
14513,5177.75,3920.87
8006,8168.14,1509.23
4463,8818.86,3746.56
9237,5018.06,3715.99
8399,5193.85,122.19
11938,226.89,366.76
6233,9395.32,3360.48
4212,9420.44,1640.15
1099,2136.4,3983.09
4676,3912.9,2298.06
4813,223.9,1911.97
1209,536.44,364.04
3471,9449.48,327.85
6498,5491.11,4270.37
14412,162.27,4930.69
9105,5874.1,179.57
1941,4859.24,3540.45
11918,7083.42,1534.5
11585,1859.02,4676.95
1736,6246.92,3747.63
13837,6009.08,3535.31
3545,7865.88,3606.6
1583,2677.06,200.42
3815,7937.19,2235.23
10540,1281.83,3836.43
2912,620.07,3258.54
12748,4327.18,4636.78
5408,9836.74,118.54
